"date","daytype","rides"
"08/31/2023","W","4,422"
"09/01/2023","W","4,329"
"09/02/2023","A","4,698"
"09/03/2023","U","3,984"
"09/04/2023","U","9,831"
"09/05/2023","W","8,038"
"09/06/2023","W","8,825"
"09/07/2023","W","8,386"
"09/08/2023","W","9,993"
"09/09/2023","A","11,498"
"09/10/2023","U","8,296"
"09/11/2023","W","3,607"
"09/12/2023","W","4,366"
"09/13/2023","W","4,450"
"09/14/2023","W","4,584"
"09/15/2023","W","4,325"
"09/16/2023","A","4,682"
"09/17/2023","U","3,268"
"09/18/2023","W","3,827"
"09/19/2023","W","9,068"
"09/20/2023","W","9,175"
"09/21/2023","W","9,445"
"09/22/2023","W","9,819"
"09/23/2023","A","11,311"
"09/24/2023","U","9,290"
"09/25/2023","W","3,677"
"09/26/2023","W","4,117"
"09/27/2023","W","4,443"
"09/28/2023","W","4,573"
"09/29/2023","W","4,618"
"09/30/2023","A","5,068"
"10/01/2023","U","3,372"
"10/02/2023","W","3,734"
"10/03/2023","W","4,456"
"10/04/2023","W","4,559"
"10/05/2023","W","4,686"
"10/06/2023","W","4,668"
"10/07/2023","A","4,905"
"10/08/2023","U","6,962"
"10/09/2023","W","3,908"
"10/10/2023","W","4,616"
"10/11/2023","W","4,457"
"10/12/2023","W","4,658"
"10/13/2023","W","4,223"
"10/14/2023","A","4,285"
"10/15/2023","U","3,409"
"10/16/2023","W","3,703"
"10/17/2023","W","4,670"
"10/18/2023","W","4,487"
"10/19/2023","W","4,614"
"10/20/2023","W","4,384"
"10/21/2023","A","4,512"
"10/22/2023","U","2,989"
"10/23/2023","W","3,687"
"10/24/2023","W","4,369"
"10/25/2023","W","4,347"
"10/26/2023","W","3,856"
"10/27/2023","W","3,976"
"10/28/2023","A","4,476"
"10/29/2023","U","3,901"
"10/30/2023","W","3,606"
"10/31/2023","W","4,775"
"11/01/2023","W","4,410"
"11/02/2023","W","4,372"
"11/03/2023","W","4,207"
"11/04/2023","A","11,043"
"11/05/2023","U","2,889"
"11/06/2023","W","3,548"
"11/07/2023","W","4,300"
"11/08/2023","W","4,295"
"11/09/2023","W","4,875"
"11/10/2023","W","4,321"
"11/11/2023","A","4,194"
"11/12/2023","U","2,193"
"11/13/2023","W","3,592"
"11/14/2023","W","4,285"
"11/15/2023","W","4,283"
"11/16/2023","W","4,237"
"11/17/2023","W","4,407"
"11/18/2023","A","4,732"
"11/19/2023","U","3,102"
"11/20/2023","W","3,295"
"11/21/2023","W","3,417"
"11/22/2023","W","3,219"
"11/23/2023","U","1,644"
"11/24/2023","W","2,979"
"11/25/2023","A","3,290"
"11/26/2023","U","2,029"
"11/27/2023","W","3,002"
"11/28/2023","W","3,526"
"11/29/2023","W","3,962"
"11/30/2023","W","4,172"
"12/01/2023","W","3,732"
"12/02/2023","A","2,559"
"12/03/2023","U","1,013"
"12/04/2023","W","3,322"
"12/05/2023","W","4,089"
"12/06/2023","W","4,213"
"12/07/2023","W","4,685"
"12/08/2023","W","5,604"
"12/09/2023","A","7,530"
"12/10/2023","U","3,795"
"12/11/2023","W","3,431"
"12/12/2023","W","4,188"
"12/13/2023","W","4,264"
"12/14/2023","W","4,481"
"12/15/2023","W","4,774"
"12/16/2023","A","4,235"
"12/17/2023","U","3,601"
"12/18/2023","W","3,382"
"12/19/2023","W","3,702"
"12/20/2023","W","3,838"
"12/21/2023","W","3,678"
"12/22/2023","W","3,254"
"12/23/2023","A","3,797"
"12/24/2023","U","1,919"
"12/25/2023","U","538"
"12/26/2023","W","2,455"
"12/27/2023","W","3,400"
"12/28/2023","W","2,817"
"12/29/2023","W","3,769"
"12/30/2023","A","3,959"
"12/31/2023","U","3,027"
"01/01/2024","U","3,160"
"01/02/2024","W","2,807"
"01/03/2024","W","3,063"
"01/04/2024","W","3,132"
"01/05/2024","W","3,084"
"01/06/2024","A","3,153"
"01/07/2024","U","2,145"
"01/08/2024","W","3,254"
"01/09/2024","W","3,289"
"01/10/2024","W","3,721"
"01/11/2024","W","3,769"
"01/12/2024","W","2,626"
"01/13/2024","A","2,521"
"01/14/2024","U","1,290"
"01/15/2024","W","1,303"
"01/16/2024","W","1,719"
"01/17/2024","W","3,368"
"01/18/2024","W","3,880"
"01/19/2024","W","3,103"
"01/20/2024","A","2,483"
"01/21/2024","U","1,872"
"01/22/2024","W","3,139"
"01/23/2024","W","3,787"
"01/24/2024","W","3,914"
"01/25/2024","W","3,962"
"01/26/2024","W","3,384"
"01/27/2024","A","2,954"
"01/28/2024","U","2,070"
"01/29/2024","W","3,243"
"01/30/2024","W","3,789"
"01/31/2024","W","3,872"
"02/01/2024","W","3,975"
"02/02/2024","W","3,332"
"02/03/2024","A","3,101"
"02/04/2024","U","2,215"
"02/05/2024","W","3,196"
"02/06/2024","W","3,936"
"02/07/2024","W","3,885"
"02/08/2024","W","3,899"
"02/09/2024","W","3,463"
"02/10/2024","A","3,196"
"02/11/2024","U","2,534"
"02/12/2024","W","3,149"
"02/13/2024","W","3,981"
"02/14/2024","W","4,106"
"02/15/2024","W","3,798"
"02/16/2024","W","3,305"
"02/17/2024","A","3,006"
"02/18/2024","U","2,352"
"02/19/2024","W","2,910"
"02/20/2024","W","3,885"
"02/21/2024","W","3,972"
"02/22/2024","W","3,951"
"02/23/2024","W","3,393"
"02/24/2024","A","3,300"
"02/25/2024","U","2,329"
"02/26/2024","W","3,405"
"02/27/2024","W","3,858"
"02/28/2024","W","3,810"
"02/29/2024","W","4,065"
"03/01/2024","W","3,618"
"03/02/2024","A","3,489"
"03/03/2024","U","2,497"
"03/04/2024","W","3,203"
"03/05/2024","W","3,788"
"03/06/2024","W","3,988"
"03/07/2024","W","4,170"
"03/08/2024","W","3,206"
"03/09/2024","A","3,370"
"03/10/2024","U","2,499"
"03/11/2024","W","2,794"
"03/12/2024","W","4,126"
"03/13/2024","W","4,389"
"03/14/2024","W","4,099"
"03/15/2024","W","5,007"
"03/16/2024","A","12,684"
"03/17/2024","U","4,232"
"03/18/2024","W","3,476"
"03/19/2024","W","4,054"
"03/20/2024","W","4,116"
"03/21/2024","W","4,261"
"03/22/2024","W","3,475"
"03/23/2024","A","3,576"
"03/24/2024","U","2,808"
"03/25/2024","W","3,019"
"03/26/2024","W","3,592"
"03/27/2024","W","3,582"
"03/28/2024","W","3,960"
"03/29/2024","W","3,437"
"03/30/2024","A","3,253"
"03/31/2024","U","1,929"
"04/01/2024","W","9,082"
"04/02/2024","W","6,895"
"04/03/2024","W","6,280"
"04/04/2024","W","4,388"
"04/05/2024","W","10,688"
"04/06/2024","A","10,735"
"04/07/2024","U","8,962"
"04/08/2024","W","3,487"
"04/09/2024","W","3,928"
"04/10/2024","W","4,265"
"04/11/2024","W","4,107"
"04/12/2024","W","3,843"
"04/13/2024","A","3,701"
"04/14/2024","U","2,911"
"04/15/2024","W","3,411"
"04/16/2024","W","4,010"
"04/17/2024","W","4,295"
"04/18/2024","W","5,444"
"04/19/2024","W","8,690"
"04/20/2024","A","10,999"
"04/21/2024","U","7,312"
"04/22/2024","W","3,296"
"04/23/2024","W","7,835"
"04/24/2024","W","9,006"
"04/25/2024","W","9,717"
"04/26/2024","W","4,061"
"04/27/2024","A","4,587"
"04/28/2024","U","2,698"
"04/29/2024","W","3,350"
"04/30/2024","W","4,012"
"05/01/2024","W","4,389"
"05/02/2024","W","4,193"
"05/03/2024","W","10,461"
"05/04/2024","A","10,976"
"05/05/2024","U","9,112"
"05/06/2024","W","9,050"
"05/07/2024","W","8,988"
"05/08/2024","W","8,949"
"05/09/2024","W","4,129"
"05/10/2024","W","4,076"
"05/11/2024","A","4,085"
"05/12/2024","U","2,740"
"05/13/2024","W","3,420"
"05/14/2024","W","4,084"
"05/15/2024","W","4,255"
"05/16/2024","W","8,431"
"05/17/2024","W","11,228"
"05/18/2024","A","10,184"
"05/19/2024","U","9,586"
"05/20/2024","W","3,766"
"05/21/2024","W","9,998"
"05/22/2024","W","11,221"
"05/23/2024","W","12,258"
"05/24/2024","W","4,024"
"05/25/2024","A","4,965"
"05/26/2024","U","3,267"
"05/27/2024","U","2,533"
"05/28/2024","W","4,028"
"05/29/2024","W","4,558"
"05/30/2024","W","4,680"
"05/31/2024","W","11,226"
"06/01/2024","A","7,293"
"06/02/2024","U","10,552"
"06/03/2024","W","3,762"
"06/04/2024","W","9,897"
"06/05/2024","W","10,531"
"06/06/2024","W","4,948"
"06/07/2024","W","4,214"
"06/08/2024","A","7,549"
"06/09/2024","U","3,377"
"06/10/2024","W","3,480"
"06/11/2024","W","4,209"
"06/12/2024","W","4,359"
"06/13/2024","W","4,422"
"06/14/2024","W","13,361"
"06/15/2024","A","12,784"
"06/16/2024","U","9,772"
"06/17/2024","W","9,139"
"06/18/2024","W","9,827"
"06/19/2024","W","12,369"
"06/20/2024","W","4,505"
"06/21/2024","W","13,644"
"06/22/2024","A","17,548"
"06/23/2024","U","13,796"
"06/24/2024","W","3,857"
"06/25/2024","W","3,978"
"06/26/2024","W","4,245"
"06/27/2024","W","4,486"
"06/28/2024","W","4,066"
"06/29/2024","A","4,156"
"06/30/2024","U","12,288"
"07/01/2024","W","4,349"
"07/02/2024","W","10,829"
"07/03/2024","W","10,337"
"07/04/2024","U","11,732"
"07/05/2024","W","11,854"
"07/06/2024","A","11,497"
"07/07/2024","U","9,226"
"07/08/2024","W","3,547"
"07/09/2024","W","3,836"
"07/10/2024","W","4,244"
"07/11/2024","W","4,377"
"07/12/2024","W","4,219"
"07/13/2024","A","4,242"
"07/14/2024","U","2,832"
"07/15/2024","W","7,485"
"07/16/2024","W","3,985"
"07/17/2024","W","4,206"
"07/18/2024","W","4,320"
"07/19/2024","W","13,593"
"07/20/2024","A","11,954"
"07/21/2024","U","11,106"
"07/22/2024","W","10,116"
"07/23/2024","W","11,013"
"07/24/2024","W","11,992"
"07/25/2024","W","4,378"
"07/26/2024","W","4,176"
"07/27/2024","A","7,572"
"07/28/2024","U","3,072"
"07/29/2024","W","3,396"
"07/30/2024","W","4,267"
"07/31/2024","W","4,551"
"08/01/2024","W","11,840"
"08/02/2024","W","13,338"
"08/03/2024","A","12,668"
"08/04/2024","U","8,288"
"08/05/2024","W","9,440"
"08/06/2024","W","10,705"
"08/07/2024","W","11,781"
"08/08/2024","W","4,421"
"08/09/2024","W","4,751"
"08/10/2024","A","7,707"
"08/11/2024","U","5,257"
"08/12/2024","W","3,804"
"08/13/2024","W","9,191"
"08/14/2024","W","4,378"
"08/15/2024","W","4,510"
"08/16/2024","W","13,102"
"08/17/2024","A","11,210"
"08/18/2024","U","9,491"
"08/19/2024","W","3,040"
"08/20/2024","W","7,917"
"08/21/2024","W","8,581"
"08/22/2024","W","9,905"
"08/23/2024","W","4,068"
"08/24/2024","A","4,139"
"08/25/2024","U","6,335"
"08/26/2024","W","3,703"
"08/27/2024","W","3,964"
"08/28/2024","W","4,910"
"08/29/2024","W","10,566"
"08/30/2024","W","5,901"
"08/31/2024","A","10,719"
"09/01/2024","U","5,412"
"09/02/2024","U","8,395"
"09/03/2024","W","8,500"
"09/04/2024","W","9,040"
"09/05/2024","W","5,044"
"09/06/2024","W","13,481"
"09/07/2024","A","12,805"
"09/08/2024","U","9,808"
"09/09/2024","W","4,157"
"09/10/2024","W","4,755"
"09/11/2024","W","4,822"
"09/12/2024","W","5,017"
"09/13/2024","W","4,561"
"09/14/2024","A","5,341"
"09/15/2024","U","4,076"
"09/16/2024","W","8,891"
"09/17/2024","W","9,163"
"09/18/2024","W","8,795"
"09/19/2024","W","9,814"
"09/20/2024","W","9,682"
"09/21/2024","A","11,722"
"09/22/2024","U","6,613"
"09/23/2024","W","4,000"
"09/24/2024","W","4,343"
"09/25/2024","W","5,028"
"09/26/2024","W","5,094"
"09/27/2024","W","10,877"
"09/28/2024","A","11,282"
"09/29/2024","U","8,549"
"09/30/2024","W","4,041"
"10/01/2024","W","4,537"
"10/02/2024","W","4,434"
"10/03/2024","W","4,562"
"10/04/2024","W","4,503"
"10/05/2024","A","4,457"
"10/06/2024","U","3,378"
"10/07/2024","W","4,109"
"10/08/2024","W","4,553"
"10/09/2024","W","4,772"
"10/10/2024","W","4,928"
"10/11/2024","W","4,624"
"10/12/2024","A","5,415"
"10/13/2024","U","8,098"
"10/14/2024","W","3,893"
"10/15/2024","W","4,420"
"10/16/2024","W","4,641"
"10/17/2024","W","4,678"
"10/18/2024","W","4,412"
"10/19/2024","A","4,988"
"10/20/2024","U","3,397"
"10/21/2024","W","3,870"
"10/22/2024","W","4,437"
"10/23/2024","W","4,747"
"10/24/2024","W","4,862"
"10/25/2024","W","4,318"
"10/26/2024","A","4,419"
"10/27/2024","U","4,055"
"10/28/2024","W","3,779"
"10/29/2024","W","4,482"
"10/30/2024","W","4,677"
"10/31/2024","W","5,661"
"11/01/2024","W","4,446"
"11/02/2024","A","3,877"
"11/03/2024","U","3,406"
"11/04/2024","W","3,648"
"11/05/2024","W","3,678"
"11/06/2024","W","4,252"
"11/07/2024","W","4,409"
"11/08/2024","W","4,148"
"11/09/2024","A","4,376"
"11/10/2024","U","3,463"
"11/11/2024","W","3,518"
"11/12/2024","W","4,393"
"11/13/2024","W","4,373"
"11/14/2024","W","4,432"
"11/15/2024","W","3,926"
"11/16/2024","A","11,889"
"11/17/2024","U","3,437"
"11/18/2024","W","3,465"
"11/19/2024","W","4,158"
"11/20/2024","W","4,113"
"11/21/2024","W","4,078"
"11/22/2024","W","4,006"
"11/23/2024","A","4,475"
"11/24/2024","U","2,967"
"11/25/2024","W","3,018"
"11/26/2024","W","3,113"
"11/27/2024","W","2,708"
"11/28/2024","U","1,264"
"11/29/2024","W","1,953"
"11/30/2024","A","5,739"
"12/01/2024","U","1,955"
"12/02/2024","W","3,053"
"12/03/2024","W","3,750"
"12/04/2024","W","3,904"
"12/05/2024","W","4,055"
"12/06/2024","W","4,037"
"12/07/2024","A","4,809"
"12/08/2024","U","3,219"
"12/09/2024","W","3,443"
"12/10/2024","W","3,961"
"12/11/2024","W","3,926"
"12/12/2024","W","3,879"
"12/13/2024","W","4,063"
"12/14/2024","A","5,137"
"12/15/2024","U","2,986"
"12/16/2024","W","3,335"
"12/17/2024","W","3,730"
"12/18/2024","W","3,724"
"12/19/2024","W","3,788"
"12/20/2024","W","3,374"
"12/21/2024","A","3,543"
"12/22/2024","U","2,349"
"12/23/2024","W","2,274"
"12/24/2024","W","1,447"
"12/25/2024","U","816"
"12/26/2024","W","1,899"
"12/27/2024","W","2,272"
"12/28/2024","A","2,652"
"12/29/2024","U","2,001"
"12/30/2024","W","3,039"
"12/31/2024","W","9,629"
"01/01/2025","U","4,307"
"01/02/2025","W","2,750"
"01/03/2025","W","6,706"
"01/04/2025","A","6,188"
"01/05/2025","U","2,484"
"01/06/2025","W","3,105"
"01/07/2025","W","3,680"
"01/08/2025","W","3,772"
"01/09/2025","W","3,831"
"01/10/2025","W","3,266"
"01/11/2025","A","3,108"
"01/12/2025","U","2,327"
"01/13/2025","W","3,191"
"01/14/2025","W","3,770"
"01/15/2025","W","3,768"
"01/16/2025","W","4,160"
"01/17/2025","W","3,703"
"01/18/2025","A","2,729"
"01/19/2025","U","1,451"
"01/20/2025","W","1,366"
"01/21/2025","W","1,793"
"01/22/2025","W","2,847"
"01/23/2025","W","3,149"
"01/24/2025","W","2,441"
"01/25/2025","A","2,215"
"01/26/2025","U","1,691"
"01/27/2025","W","2,614"
"01/28/2025","W","3,341"
"01/29/2025","W","3,187"
"01/30/2025","W","3,212"
"01/31/2025","W","2,360"
"02/01/2025","A","2,202"
"02/02/2025","U","1,617"
"02/03/2025","W","2,828"
"02/04/2025","W","3,605"
"02/05/2025","W","3,643"
"02/06/2025","W","3,614"
"02/07/2025","W","2,972"
"02/08/2025","A","2,801"
"02/09/2025","U","2,363"
"02/10/2025","W","2,973"
"02/11/2025","W","3,660"
"02/12/2025","W","2,940"
"02/13/2025","W","3,495"
"02/14/2025","W","3,009"
"02/15/2025","A","2,755"
"02/16/2025","U","2,326"
"02/17/2025","W","2,253"
"02/18/2025","W","2,959"
"02/19/2025","W","3,390"
"02/20/2025","W","3,567"
"02/21/2025","W","3,119"
"02/22/2025","A","3,126"
"02/23/2025","U","2,162"
"02/24/2025","W","3,024"
"02/25/2025","W","3,659"
"02/26/2025","W","3,673"
"02/27/2025","W","3,652"
"02/28/2025","W","3,366"
"03/01/2025","A","2,798"
"03/02/2025","U","2,176"
"03/03/2025","W","3,080"
"03/04/2025","W","3,517"
"03/05/2025","W","3,567"
"03/06/2025","W","3,712"
"03/07/2025","W","3,352"
"03/08/2025","A","3,257"
"03/09/2025","U","2,600"
"03/10/2025","W","3,333"
"03/11/2025","W","3,911"
"03/12/2025","W","3,885"
"03/13/2025","W","4,222"
"03/14/2025","W","5,024"
"03/15/2025","A","14,236"
"03/16/2025","U","3,671"
"03/17/2025","W","3,766"
"03/18/2025","W","4,081"
"03/19/2025","W","3,732"
"03/20/2025","W","3,895"
"03/21/2025","W","3,959"
"03/22/2025","A","3,672"
"03/23/2025","U","2,673"
"03/24/2025","W","3,000"
"03/25/2025","W","3,627"
"03/26/2025","W","3,515"
"03/27/2025","W","3,637"
"03/28/2025","W","3,339"
"03/29/2025","A","3,591"
"03/30/2025","U","2,447"
"03/31/2025","W","3,174"
"04/01/2025","W","3,741"
"04/02/2025","W","3,540"
"04/03/2025","W","4,307"
"04/04/2025","W","11,712"
"04/05/2025","A","11,041"
"04/06/2025","U","8,543"
"04/07/2025","W","7,021"
"04/08/2025","W","7,957"
"04/09/2025","W","6,520"
"04/10/2025","W","4,073"
"04/11/2025","W","4,019"
"04/12/2025","A","4,194"
"04/13/2025","U","2,712"
"04/14/2025","W","3,411"
"04/15/2025","W","4,006"
"04/16/2025","W","4,081"
"04/17/2025","W","4,251"
"04/18/2025","W","11,447"
"04/19/2025","A","9,544"
"04/20/2025","U","6,595"
"04/21/2025","W","3,458"
"04/22/2025","W","9,838"
"04/23/2025","W","9,351"
"04/24/2025","W","4,669"
"04/25/2025","W","11,190"
"04/26/2025","A","11,733"
"04/27/2025","U","8,362"
"04/28/2025","W","3,621"
"04/29/2025","W","4,094"
"04/30/2025","W","4,030"
"05/01/2025","W","4,093"
"05/02/2025","W","3,922"
"05/03/2025","A","4,450"
"05/04/2025","U","2,752"
"05/05/2025","W","9,280"
"05/06/2025","W","10,484"
"05/07/2025","W","10,040"
"05/08/2025","W","4,320"
"05/09/2025","W","4,106"
"05/10/2025","A","4,077"
"05/11/2025","U","2,660"
"05/12/2025","W","7,842"
"05/13/2025","W","9,384"
"05/14/2025","W","9,790"
"05/15/2025","W","4,553"
"05/16/2025","W","9,956"
"05/17/2025","A","12,072"
"05/18/2025","U","10,748"
"05/19/2025","W","3,775"
"05/20/2025","W","3,783"
"05/21/2025","W","4,097"
"05/22/2025","W","7,944"
"05/23/2025","W","4,385"
"05/24/2025","A","4,723"
"05/25/2025","U","3,744"
"05/26/2025","U","10,720"
"05/27/2025","W","8,656"
"05/28/2025","W","9,307"
"05/29/2025","W","4,633"
"05/30/2025","W","11,720"
"05/31/2025","A","11,260"
"06/01/2025","U","10,193"
"06/02/2025","W","3,832"
"06/03/2025","W","4,412"
"06/04/2025","W","4,202"
"06/05/2025","W","4,612"
"06/06/2025","W","4,713"
"06/07/2025","A","4,835"
"06/08/2025","U","3,752"
"06/09/2025","W","3,735"
"06/10/2025","W","4,441"
"06/11/2025","W","4,623"
"06/12/2025","W","11,557"
"06/13/2025","W","13,558"
"06/14/2025","A","13,010"
"06/15/2025","U","10,099"
"06/16/2025","W","3,733"
"06/17/2025","W","10,955"
"06/18/2025","W","6,806"
"06/19/2025","W","11,759"
"06/20/2025","W","14,482"
"06/21/2025","A","17,099"
"06/22/2025","U","13,343"
"06/23/2025","W","3,718"
"06/24/2025","W","4,059"
"06/25/2025","W","5,039"
"06/26/2025","W","11,355"
"06/27/2025","W","4,684"
"06/28/2025","A","4,880"
"06/29/2025","U","10,848"
"06/30/2025","W","3,946"
"07/01/2025","W","11,178"
"07/02/2025","W","10,363"
"07/03/2025","W","11,253"
"07/04/2025","U","11,343"
"07/05/2025","A","12,794"
"07/06/2025","U","10,377"
"07/07/2025","W","3,909"
"07/08/2025","W","4,021"
"07/09/2025","W","4,439"
"07/10/2025","W","4,389"
"07/11/2025","W","4,271"
"07/12/2025","A","4,689"
"07/13/2025","U","3,897"
"07/14/2025","W","3,578"
"07/15/2025","W","4,155"
"07/16/2025","W","4,077"
"07/17/2025","W","4,814"
"07/18/2025","W","14,452"
"07/19/2025","A","13,134"
"07/20/2025","U","12,375"
"07/21/2025","W","11,052"
"07/22/2025","W","12,090"
"07/23/2025","W","13,229"
"07/24/2025","W","4,115"
"07/25/2025","W","4,457"
"07/26/2025","A","13,664"
"07/27/2025","U","4,030"
"07/28/2025","W","3,731"
"07/29/2025","W","4,635"
"07/30/2025","W","4,675"
"07/31/2025","W","6,077"
"08/01/2025","W","14,537"
"08/02/2025","A","14,963"
"08/03/2025","U","12,399"
"08/04/2025","W","11,067"
"08/05/2025","W","11,871"
"08/06/2025","W","12,819"
"08/07/2025","W","4,817"
"08/08/2025","W","5,788"
"08/09/2025","A","7,849"
"08/10/2025","U","5,752"
"08/11/2025","W","4,072"
"08/12/2025","W","4,230"
"08/13/2025","W","4,587"
"08/14/2025","W","4,633"
"08/15/2025","W","13,759"
"08/16/2025","A","13,992"
"08/17/2025","U","11,198"
"08/18/2025","W","13,705"
"08/19/2025","W","13,399"
"08/20/2025","W","10,806"
"08/21/2025","W","12,819"
"08/22/2025","W","4,736"
"08/23/2025","A","4,591"
"08/24/2025","U","3,669"
"08/25/2025","W","4,011"
"08/26/2025","W","4,659"
"08/27/2025","W","4,654"
"08/28/2025","W","9,701"
"08/29/2025","W","5,399"
"08/30/2025","A","6,459"
"08/31/2025","U","5,455"
"09/01/2025","U","11,545"
"09/02/2025","W","9,239"
"09/03/2025","W","8,857"
"09/04/2025","W","4,869"
"09/05/2025","W","10,871"
"09/06/2025","A","12,127"
"09/07/2025","U","10,248"
"09/08/2025","W","4,366"
"09/09/2025","W","4,629"
"09/10/2025","W","5,030"
"09/11/2025","W","5,329"
"09/12/2025","W","13,334"
"09/13/2025","A","12,334"
"09/14/2025","U","10,886"
"09/15/2025","W","4,438"
"09/16/2025","W","4,863"
"09/17/2025","W","5,030"
"09/18/2025","W","5,226"
"09/19/2025","W","5,277"
"09/20/2025","A","4,303"
"09/21/2025","U","3,297"
"09/22/2025","W","4,573"
"09/23/2025","W","10,840"
"09/24/2025","W","10,793"
"09/25/2025","W","11,765"
"09/26/2025","W","11,890"
"09/27/2025","A","12,921"
"09/28/2025","U","10,469"
"09/29/2025","W","4,205"
"09/30/2025","W","10,457"
"10/01/2025","W","11,439"
"10/02/2025","W","11,234"
"10/03/2025","W","4,537"
"10/04/2025","A","4,100"
"10/05/2025","U","2,554"
"10/06/2025","W","2,651"
"10/07/2025","W","2,621"
"10/08/2025","W","10,657"
"10/09/2025","W","10,579"
"10/10/2025","W","6,073"
"10/11/2025","A","7,067"
"10/12/2025","U","9,524"
"10/13/2025","W","4,193"
"10/14/2025","W","4,873"
"10/15/2025","W","4,793"
"10/16/2025","W","4,850"
"10/17/2025","W","4,738"
"10/18/2025","A","5,397"
"10/19/2025","U","3,310"
"10/20/2025","W","4,263"
"10/21/2025","W","4,703"
"10/22/2025","W","4,694"
"10/23/2025","W","4,779"
"10/24/2025","W","4,491"
"10/25/2025","A","2,900"
"10/26/2025","U","1,934"
"10/27/2025","W","3,578"
"10/28/2025","W","4,668"
"10/29/2025","W","4,539"
"10/30/2025","W","4,895"
"10/31/2025","W","7,337"
"11/01/2025","A","6,352"
"11/02/2025","U","2,320"
"11/03/2025","W","3,196"
"11/04/2025","W","3,819"
"11/05/2025","W","4,216"
"11/06/2025","W","4,594"
"11/07/2025","W","4,378"
"11/08/2025","A","4,248"
"11/09/2025","U","2,959"
"11/10/2025","W","3,639"
"11/11/2025","W","3,957"
"11/12/2025","W","4,635"
"11/13/2025","W","4,659"
"11/14/2025","W","4,676"
"11/15/2025","A","12,597"
"11/16/2025","U","3,225"
"11/17/2025","W","3,781"
"11/18/2025","W","4,407"
"11/19/2025","W","4,285"
"11/20/2025","W","4,327"
"11/21/2025","W","4,606"
"11/22/2025","A","8,471"
"11/23/2025","U","4,034"
"11/24/2025","W","3,632"
"11/25/2025","W","3,526"
"11/26/2025","W","2,886"
"11/27/2025","U","1,686"
"11/28/2025","W","3,185"
"11/29/2025","A","2,777"
"11/30/2025","U","2,226"
"12/01/2025","W","3,241"
"12/02/2025","W","4,301"
"12/03/2025","W","4,249"
"12/04/2025","W","4,068"
"12/05/2025","W","4,787"
"12/06/2025","A","6,549"
"12/07/2025","U","3,801"
"12/08/2025","W","3,748"
"12/09/2025","W","4,452"
"12/10/2025","W","4,274"
"12/11/2025","W","4,674"
"12/12/2025","W","4,916"
"12/13/2025","A","5,141"
"12/14/2025","U","2,605"
"12/15/2025","W","3,263"
"12/16/2025","W","4,456"
"12/17/2025","W","4,405"
"12/18/2025","W","4,027"
"12/19/2025","W","3,972"
"12/20/2025","A","5,677"
"12/21/2025","U","3,443"
"12/22/2025","W","3,500"
"12/23/2025","W","3,443"
"12/24/2025","W","1,834"
"12/25/2025","U","808"
"12/26/2025","W","2,601"
"12/27/2025","A","3,416"
"12/28/2025","U","1,987"
"12/29/2025","W","2,810"
"12/30/2025","W","3,358"
"12/31/2025","W","3,469"
"01/01/2026","U","4,106"
"01/02/2026","W","2,797"
"01/03/2026","A","2,804"
"01/04/2026","U","2,377"
"01/05/2026","W","3,292"
"01/06/2026","W","3,960"
"01/07/2026","W","3,073"
"01/08/2026","W","3,953"
